combination,temperature,richness,replicate,predicted_species,microcosmID,day,N,mean_major,mean_volume,rel_richness
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,11,39,144.228800323329,310590.034305507,1.0295455018018
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,12,31.462962962963,150.38601137382,329792.652631036,1.02600458348166
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,13,21.8703703703704,153.37880886936,337145.403387178,1.02443334144074
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,14,16,152.844577117334,337344.429699752,1.02481633541577
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,15,16.9166666666667,146.320864457063,329190.769103518,1.03652153132625
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,16,23,137.426252827934,310247.5554251,1.05776645241047
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,17,37.8541666666667,128.306736408008,272024.777979132,1.0869961981789
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,18,49,124.202912273066,243778.185573208,1.10655399771995
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,19,41.4259259259259,133.740335888465,259218.304191487,1.08858158812671
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,20,25.7407407407407,149.599518594755,294522.085459364,1.05507367884449
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,21,15,161.26373325878,322847.094641753,1.03991581848336
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,22,17.8333333333333,162.14480507506,332657.80211778,1.07540219009578
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,23,22,160.801138995667,333687.068174526,1.10559065918554
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,24,16.1875,165.002125652751,328058.537306006,1.05937325242098
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,25,10,167.71044982075,316148.142865967,1.01878198617993
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,26,9.88888888888889,163.611008226604,298934.721988806,1.06106266112615
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,27,12.4444444444444,156.292699132311,278075.299489841,1.13625877572169
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,28,16,149.104608557054,257025.740306893,1.18480793351538
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,29,21.5015400475746,142.776468326044,232775.823422161,1.17182563147378
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,30,26,137.482025495475,216469.985163614,1.13561015759454
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,31,26.8734599524254,134.938009734315,227067.802027901,1.09086344833797
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,32,27,133.347710523201,240607.679133704,1.06042874778376
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,33,27,131.081954481543,241096.236827544,1.07744966944862
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,34,27,128.839775825062,238903.723932492,1.1178838750316
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,35,27,127.35843453138,233881.677052892,1.15837618833062
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,36,23,127.226825508432,202151.073590613,1.19953868446596
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,37,18,127.930608046963,166731.936436113,1.22402312832478
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,38,18.1875,129.254774929873,168607.474825803,1.19023202236119
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,39,19,130.620889877576,178428.200833418,1.15589700381051
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,40,17.5555555555556,131.272827094172,178332.359226806,1.17216462748012
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,41,15.2777777777778,131.627677011323,175689.10027508,1.21000254511833
"Tetra, Colp, Loxo, Para",17,4,2,Para,00206,42,13,131.982526928473,173045.841323355,1.24784046275654
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,1,142,43.6637249013838,18420.7777803164,1.22563314811651
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,2,161,43.7113638865321,18699.1904330858,1.13776182272242
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,3,117,48.331280283454,28799.1103862119,1.17251352371294
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,4,64,40.7950969717952,12422.194253779,1.05072973002737
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,5,75,38.7224950425617,10795.3385429689,1.09407545126402
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,6,62,41.6060340342813,15622.4005060487,1.05745724137738
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,7,59,38.4845913215654,13733.2515016505,1.10972737122274
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,8,58.8082481011976,40.745283953514,16154.890593925,1.13044431744921
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,9,58,43.1068359641168,18321.5498857728,1.12603281683517
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,10,40.1509356118963,40.6190850128199,15559.8055618875,1.07391051828321
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,11,17,37.6708255679177,12503.4134735627,1.0295455018018
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,12,8.84249466235942,37.7385020459988,13188.3442897867,1.02600458348166
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,13,6.29610043582996,38.8685430390646,15214.8172194801,1.02443334144074
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,14,6,39.0780906084811,15850.0878764734,1.02481633541577
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,15,6.05932910827629,36.178650283754,12256.5213401197,1.03652153132625
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,16,7,34.4933067602942,9733.99050887898,1.05776645241047
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,17,22.2636977299027,39.8007342753626,15006.740443067,1.0869961981789
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,18,38,45.1442578641414,20533.39241839,1.10655399771995
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,19,31.442008877139,43.8864600755792,18617.1012395902,1.08858158812671
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,20,16.1617955320557,40.1375012266252,14220.0962361195,1.05507367884449
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,21,6,38.7002349763859,14406.070860618,1.03991581848336
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,22,4.25274001321869,43.468000556057,26719.2561951808,1.07540219009578
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,23,4,48.2743753101699,37819.0675899188,1.10559065918554
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,24,4,46.538620411201,31798.737504609,1.05937325242098
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,25,4,44.2872334472007,24027.1950328056,1.01878198617993
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,26,4,46.4276094622701,27894.5270651051,1.06106266112615
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,27,4,50.1406897567565,35627.7207964821,1.13625877572169
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,28,4,52.4608591674995,38132.1414888331,1.18480793351538
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,29,3.1875,52.0596779481101,28589.2189953302,1.17182563147378
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,30,2,49.5524776785714,16162.8008920287,1.13561015759454
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,31,,43.4356619584999,7169.76725690228,1.09086344833797
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,32,1,38.1534090909091,2498.13365099214,1.06042874778376
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,33,11.1296296296296,38.5760190326979,6426.92533727696,1.07744966944862
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,34,24.8703703703704,41.5264939609168,14733.4715032222,1.1178838750316
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,35,32,43.8055910872869,21400.9231063812,1.15837618833062
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,36,24.2291666666667,44.2115859673183,24184.9395319183,1.19953868446596
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,37,13,43.5454456071124,24168.2153665896,1.22402312832478
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,38,8.39583333333333,40.4227358031171,18278.1939229795,1.19023202236119
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,39,6,38.7364850161325,14364.1502765894,1.15589700381051
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,40,4.7037037037037,42.5699719833226,20498.4654035774,1.17216462748012
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,41,4.35185185185185,49.0768734916613,31362.6438185603,1.21000254511833
"Tetra, Colp, Loxo, Para",17,4,2,Tetra,00206,42,4,55.583775,42226.8222335432,1.24784046275654
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,1,10,88.2631538146649,121062.065424628,1.14072186508714
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,2,10,104.496239702213,175889.46976751,1.15366722043405
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,3,13,97.5357975433633,152342.026675771,1.01248742123915
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,4,4,104.15798116253,157134.594702199,1.03790931425761
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,5,9,81.0629356823529,91909.2288839359,1.00371573274257
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,6,7,102.427664333527,156065.118760774,1.03979453222138
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,7,7,110.744157129862,189715.783642735,1.04147748251367
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,8,8,113.156836832802,208079.962276034,1.02891945951481
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,9,10,113.387532446495,210954.412153325,1.01986217103755
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,10,14,111.482898595869,185592.835998727,1.02021365895996
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,11,18,107.602206652991,154608.901878982,1.02757833737792
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,12,20,103.31620446755,145243.162757145,1.04784579727701
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,13,21,98.5774422483531,143870.675104452,1.07396344331525
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,14,21,94.8493776589285,142029.899689757,1.0918042621409
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,15,19.0625,92.8972290027828,135681.61450678,1.09048044255554
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,16,17,92.4116774415233,130834.171658269,1.08496058204068
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,17,16.5833333333333,93.8487549241646,132405.064758585,1.08640470623769
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,18,18,95.6425682045703,134454.908874523,1.09528758667308
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,19,23.9074074074074,96.7116232249305,132636.445913799,1.13266825501397
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,20,31.4259259259259,97.3115608122344,128987.173432614,1.18617599637714
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,21,34,96.2668474516346,123408.729014747,1.21429590943305
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,22,25.4166666666667,91.4676732107922,113893.322217497,1.21537423773158
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,23,15,86.8151279289215,104469.577488135,1.21540650912115
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,24,11.8541666666667,86.6179977215271,99234.5184241609,1.19979441768572
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,25,11,88.4043457654048,97838.7541247139,1.18873692884594
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,26,9.98148148148148,91.1724671759691,101538.1294705,1.21173278541936
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,27,9.51851851851852,94.7450700283635,108305.176475124,1.24935502863947
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,28,10,98.0285054966001,115501.564009127,1.28037003825346
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,29,12.7083333333333,100.92100920292,120768.023722635,1.31061285594229
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,30,15,102.709607679117,129852.81377501,1.30181537622167
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,31,13.5208333333333,102.486628768136,154231.104218618,1.17792375004226
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,32,11,100.294472325595,172174.663075554,1.05058173655109
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,33,8.90740740740741,94.5999436958964,159956.523737537,1.01077162269998
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,34,6.92592592592593,87.462551280124,134496.975694848,1.01180748870634
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,35,6,83.6859952206487,116484.758684331,1.0413450957624
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,36,7.60416666666667,88.0904201993341,120144.827114545,1.12308183178915
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,37,9,92.7786952884678,124042.141949877,1.20619778153475
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,38,6.375,88.7164977595947,106703.510943678,1.22930606465799
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,39,4,83.9771781020912,88813.5102633443,1.21107373075971
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,40,4,84.4286795964626,86122.8279152448,1.14710962774035
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,41,4,86.9597211283595,89827.9884936454,1.05468749145021
"Tetra, Colp, Loxo, Para",19,4,1,Colp,00283,42,4,89.4907626602564,93533.149072046,0.962265355160061
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,1,19,96.4656410828816,161042.531783544,1.14072186508714
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,2,34,95.372344707134,148345.972259594,1.15366722043405
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,3,29,141.31808475113,315205.877775311,1.01248742123915
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,4,25,122.954443910991,229986.193992923,1.03790931425761
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,5,30,121.10036719451,216678.777610426,1.00371573274257
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,6,24,128.489921977132,249834.672495716,1.03979453222138
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,7,20.7222222222222,135.469599624794,276326.986195188,1.04147748251367
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,8,18.7777777777778,141.991309230175,298444.457523801,1.02891945951481
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,9,18,146.536873944462,309928.775813853,1.01986217103755
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,10,19,148.062889751509,301939.337287955,1.02021365895996
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,11,21,146.711305909451,286192.593127913,1.02757833737792
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,12,23.6666666666667,140.834154643468,271416.501840635,1.04784579727701
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,13,26.5,133.096348736437,256930.489413057,1.07396344331525
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,14,27,130.227062087514,253199.028836314,1.0918042621409
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,15,22.125,138.288511993751,273533.490788389,1.09048044255554
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,16,17,148.448681754873,295730.630413583,1.08496058204068
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,17,16.75,153.466417359025,298507.653084712,1.08640470623769
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,18,19,154.24894471267,288636.342270796,1.09528758667308
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,19,24.5,147.485171109182,261230.583036526,1.13266825501397
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,20,31.3333333333333,137.144679289944,225231.360775538,1.18617599637714
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,21,34,130.758875207616,200653.74281615,1.21429590943305
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,22,26.8125,133.765094943076,203438.516158325,1.21537423773158
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,23,19,138.826955292373,210528.302322654,1.21540650912115
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,24,20.9791666666667,140.028760398328,198079.828520171,1.19979441768572
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,25,24,139.612033866373,186313.338596787,1.18873692884594
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,26,21.2222222222222,138.212155610278,185029.527027007,1.21173278541936
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,27,16.5,135.868068755429,184255.757798356,1.24935502863947
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,28,14,132.291774338583,181945.129241935,1.28037003825346
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,29,14,125.534840473068,159381.457949108,1.31061285594229
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,30,14,120.018355948079,138919.112727464,1.30181537622167
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,31,11.2451451689227,121.372972594702,157904.011922099,1.17792375004226
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,32,8,125.06177765377,183710.30270499,1.05058173655109
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,33,7.26134574373629,129.113024521535,196461.046273589,1.01077162269998
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,34,6.95418971571097,133.390382589862,203670.777544531,1.01180748870634
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,35,7,134.66191101736,201027.976992362,1.0413450957624
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,36,8.04902903378455,129.149319901644,177177.713094121,1.12308183178915
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,37,9,123.027022081448,153457.902245284,1.20619778153475
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,38,8.29166666666667,122.950826318617,156519.275330379,1.22930606465799
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,39,7,124.549457354664,166046.642832098,1.21107373075971
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,40,5.74074074074074,125.404510062012,169062.345347376,1.14710962774035
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,41,4.37037037037037,126.299777799676,170672.904529171,1.05468749145021
"Tetra, Colp, Loxo, Para",19,4,1,Para,00283,42,3,127.195045537341,172283.463710965,0.962265355160061
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,1,51,58.3677387795975,49457.9595638266,1.14072186508714
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,2,25,58.3387984737966,49339.7786125697,1.15366722043405
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,3,11,63.121933143704,43396.1372811274,1.01248742123915
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,4,5,56.6727454621209,37786.6552963739,1.03790931425761
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,5,8,60.2479744462097,34924.255915749,1.00371573274257
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,6,9,57.1570660871293,44800.2270468434,1.03979453222138
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,7,8.98148148148148,56.5929771316685,48664.9681258379,1.04147748251367
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,8,8.51851851851852,57.1949206535272,49801.1290202919,1.02891945951481
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,9,8,58.3786333057651,49870.9187792623,1.01986217103755
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,10,7.39583333333333,60.749379649496,49914.0589365441,1.02021365895996
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,11,7,62.6836262337969,49979.6133234978,1.02757833737792
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,12,7,62.9337726541106,51111.4717185587,1.04784579727701
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,13,7,63.017414111697,53854.8194376484,1.07396344331525
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,14,7,63.1548836502857,57637.822282402,1.0918042621409
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,15,7.1875,64.2804219806768,64240.9887976632,1.09048044255554
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,16,8,65.5409321557674,68981.2256756545,1.08496058204068
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,17,9.39583333333333,65.5606251193903,64196.4817006522,1.08640470623769
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,18,12,65.1859701158807,59183.2612167652,1.09528758667308
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,19,18.0740740740741,64.829984879413,59131.013134452,1.13266825501397
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,20,25.2592592592593,64.40503744433,59109.9626373477,1.18617599637714
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,21,28,64.0328672685123,59111.8704976689,1.21429590943305
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,22,21.1041666666667,63.7869522439147,59416.9661913023,1.21537423773158
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,23,12,63.5807955925258,60643.4998202093,1.21540650912115
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,24,7.45833333333333,63.0923247873273,63312.313746501,1.19979441768572
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,25,5,63.1301273466161,66525.9364989488,1.18873692884594
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,26,4.7962962962963,64.8759945913158,69924.6498479646,1.21173278541936
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,27,5.87037037037037,67.323325750319,73324.6404058221,1.24935502863947
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,28,6,68.7673002064828,75361.086396634,1.28037003825346
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,29,3.47916666666667,68.1317164716648,73780.0076691387,1.31061285594229
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,30,1,66.5052752293578,73069.91892615,1.30181537622167
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,31,1.25,64.0044683394249,79140.2359091043,1.17792375004226
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,32,2,62.3365304093567,85927.9387339935,1.05058173655109
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,33,2,64.1826106442156,90979.2310353549,1.01077162269998
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,34,2,67.4569694660401,94462.1732462418,1.01180748870634
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,35,2,68.9379204620462,91099.8176314869,1.0413450957624
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,36,3.5625,64.949454703578,71466.216293253,1.12308183178915
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,37,5,62.5784002089292,53475.9499426322,1.20619778153475
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,38,2.9375,72.0145601418363,60544.6428857338,1.22930606465799
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,39,1,79.9186170212766,70070.549108532,1.21107373075971
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,40,1,74.6056181800954,64927.5528959109,1.14710962774035
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,41,1,63.2998590900477,54024.4299137593,1.05468749145021
"Tetra, Colp, Loxo, Para",19,4,1,Loxo,00283,42,1,51.9941,43121.3069316077,0.962265355160061
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,1,343,35.875238145888,15600.4792029712,1.14072186508714
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,2,92,44.7639797290681,23191.9113161263,1.15366722043405
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,3,58,46.3763036903584,24025.3038785517,1.01248742123915
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,4,43,42.7533250595096,15967.2319453648,1.03790931425761
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,5,96,39.8606029952949,13510.2684248707,1.00371573274257
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,6,45,39.3049189307412,15675.6888533058,1.03979453222138
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,7,27.5555555555555,39.2260396652778,16778.7246884833,1.04147748251367
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,8,24.4444444444444,39.4165252880145,17381.1266245976,1.02891945951481
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,9,21,40.0621507308826,17666.2450470425,1.01986217103755
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,10,10.7916666666667,41.7680795316489,17283.9924329316,1.02021365895996
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,11,3,43.2978108517644,17089.5814275167,1.02757833737792
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,12,2.14814814814815,43.6464092228093,18034.5336057936,1.04784579727701
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,13,4.85185185185185,43.7729818628452,19547.2247760013,1.07396344331525
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,14,8,44.0468711690511,21334.2369256054,1.0918042621409
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,15,11.6458333333333,45.088665690159,23385.6190528073,1.09048044255554
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,16,14,46.5642490067641,25809.9331340421,1.08496058204068
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,17,10.5833333333333,47.8933396032095,28597.639202137,1.08640470623769
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,18,7,49.3998286197639,31623.1590983636,1.09528758667308
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,19,8.7962962962963,51.4529435978438,34782.0019079552,1.13266825501397
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,20,12.537037037037,53.6895561735214,38035.0081957417,1.18617599637714
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,21,14,55.3046764176424,41190.4693486003,1.21429590943305
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,22,9.22916666666667,56.3084619147666,45802.4197789304,1.21537423773158
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,23,5,55.5122876268885,46983.4053725233,1.21540650912115
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,24,5,49.8849710039211,35740.7609748724,1.19979441768572
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,25,5,45.0491745454546,25913.8935121164,1.18873692884594
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,26,4.05555555555556,46.8692823185022,31482.1186551076,1.21173278541936
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,27,2.22222222222222,51.523204359331,43415.121025347,1.24935502863947
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,28,1,54.8588333333333,51592.6207667393,1.28037003825346
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,29,1.27976190476191,54.5774800554854,50312.4235050008,1.29661821051086
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,30,2,53.4888474576271,46178.7564967387,1.30181537622167
"Tetra, Colp, Loxo, Para",19,4,1,Tetra,00283,31,2.51166180758018,53.5802297624602,43249.761443727,1.2961269231773
